fecha_xm,periodo,precio_cop_kwh
2024-02-01,4,691.28995
2024-02-01,5,691.28995
2024-02-01,6,698.28995
2024-02-01,7,680.28995
2024-02-01,8,691.28995
2024-02-01,9,691.28995
2024-02-01,10,691.28995
2024-02-01,11,691.28995
2024-02-01,12,691.28995
2024-02-01,13,691.28995
2024-02-01,14,698.28995
2024-02-01,15,698.28995
2024-02-01,16,698.28995
2024-02-01,17,699.28995
2024-02-01,18,698.28995
2024-02-01,19,699.28995
2024-02-01,20,699.28995
2024-02-01,21,699.28995
2024-02-01,22,698.28995
2024-02-01,23,691.28995
2024-02-01,24,691.28995
2024-02-02,1,685.43446
2024-02-02,2,680.43446
2024-02-02,3,680.43446
2024-02-02,4,680.43446
2024-02-02,5,680.43446
2024-02-02,6,685.43446
2024-02-02,7,685.43446
2024-02-02,8,695.43446
2024-02-02,9,695.43446
2024-02-02,10,695.43446
2024-02-02,11,695.43446
2024-02-02,12,695.43446
2024-02-02,13,695.43446
2024-02-02,14,695.43446
2024-02-02,15,695.43446
2024-02-02,16,695.43446
2024-02-02,17,695.43446
2024-02-02,18,695.43446
2024-02-02,19,695.43446
2024-02-02,20,695.43446
2024-02-02,21,695.43446
2024-02-02,22,695.43446
2024-02-02,23,691.43446
2024-02-02,24,685.43446
2024-02-03,1,681.43777
2024-02-03,2,664.90577
2024-02-03,3,611.81877
2024-02-03,4,611.81877
2024-02-03,5,611.81877
2024-02-03,6,611.81877
2024-02-03,7,664.90577
2024-02-03,8,664.90577
2024-02-03,9,664.90577
2024-02-03,10,664.90577
2024-02-03,11,681.43777
2024-02-03,12,682.43777
2024-02-03,13,681.43777
2024-02-03,14,681.43777
2024-02-03,15,681.43777
2024-02-03,16,681.43777
2024-02-03,17,684.43777
2024-02-03,18,684.43777
2024-02-03,19,700.93777
2024-02-03,20,705.43777
2024-02-03,21,700.93777
2024-02-03,22,684.43777
2024-02-03,23,684.43777
2024-02-03,24,681.43777
2024-02-04,1,642.06064
2024-02-04,2,642.06064
2024-02-04,3,642.06064
2024-02-04,4,641.06064
2024-02-04,5,598.51664
2024-02-04,6,598.51664
2024-02-04,7,471.06064
2024-02-04,8,441.06064
2024-02-04,9,598.51664
2024-02-04,10,598.51664
2024-02-04,11,473.30664
2024-02-04,12,641.06064
2024-02-04,13,641.06064
2024-02-04,14,642.06064
2024-02-04,15,642.06064
2024-02-04,16,642.06064
2024-02-04,17,642.06064
2024-02-04,18,642.06064
2024-02-04,19,678.06064
2024-02-04,20,678.06064
2024-02-04,21,678.06064
2024-02-04,22,678.06064
2024-02-04,23,678.06064
2024-02-04,24,642.06064
2024-02-05,1,546.79662
2024-02-05,2,546.79662
2024-02-05,3,441.46562
2024-02-05,4,422.46562
2024-02-05,5,516.46562
2024-02-05,6,613.45862
2024-02-05,7,635.46562
2024-02-05,8,640.46562
2024-02-05,9,640.46562
2024-02-05,10,640.46562
2024-02-05,11,640.46562
2024-02-05,12,641.96562
2024-02-05,13,640.46562
2024-02-05,14,640.46562
2024-02-05,15,687.46562
2024-02-05,16,687.46562
2024-02-05,17,687.46562
2024-02-05,18,687.46562
2024-02-05,19,687.46562
2024-02-05,20,687.46562
2024-02-05,21,687.46562
2024-02-05,22,687.46562
2024-02-05,23,640.46562
2024-02-05,24,640.46562
2024-02-06,1,99.80455
2024-02-06,2,127.44455
2024-02-06,3,298.73455
2024-02-06,4,418.16455
2024-02-06,5,553.24955
2024-02-06,6,577.16455
2024-02-06,7,577.16455
2024-02-06,8,632.16455
2024-02-06,9,610.16455
2024-02-06,10,632.16455
2024-02-06,11,632.16455
2024-02-06,12,632.16455
2024-02-06,13,632.16455
2024-02-06,14,632.16455
2024-02-06,15,632.16455
2024-02-06,16,632.16455
2024-02-06,17,632.16455
2024-02-06,18,632.16455
2024-02-06,19,632.16455
2024-02-06,20,638.16455
2024-02-06,21,637.16455
2024-02-06,22,632.16455
2024-02-06,23,632.16455
2024-02-06,24,577.16455
2024-02-07,1,552.45205
2024-02-07,2,551.45205
2024-02-07,3,533.45205
2024-02-07,4,494.45205
2024-02-07,5,533.45205
2024-02-07,6,552.45205
2024-02-07,7,551.45205
2024-02-07,8,565.45805
2024-02-07,9,580.45205
2024-02-07,10,580.45205
2024-02-07,11,580.45205
2024-02-07,12,518.45205
2024-02-07,13,518.45205
2024-02-07,14,580.45205
2024-02-07,15,580.45205
2024-02-07,16,580.45205
2024-02-07,17,580.45205
2024-02-07,18,580.45205
2024-02-07,19,580.45205
2024-02-07,20,580.45205
2024-02-07,21,580.45205
2024-02-07,22,580.45205
2024-02-07,23,551.45205
2024-02-07,24,533.45205
2024-02-08,1,100.64222
2024-02-08,2,100.64222
2024-02-08,3,100.64222
2024-02-08,4,100.64222
2024-02-08,5,100.64322
2024-02-08,6,408.74222
2024-02-08,7,228.00222
2024-02-08,8,408.74222
2024-02-08,9,513.00222
2024-02-08,10,463.00222
2024-02-08,11,514.00222
2024-02-08,12,514.00222
2024-02-08,13,514.00222
2024-02-08,14,514.00222
2024-02-08,15,563.00222
2024-02-08,16,563.00222
2024-02-08,17,593.00222
2024-02-08,18,573.00822
2024-02-08,19,573.00822
2024-02-08,20,593.00222
2024-02-08,21,593.00222
2024-02-08,22,563.00222
2024-02-08,23,557.00222
2024-02-08,24,513.00222
2024-02-09,1,504.76029
2024-02-09,2,504.76029
2024-02-09,3,504.76029
2024-02-09,4,504.76029
2024-02-09,5,504.76029
2024-02-09,6,506.11729
2024-02-09,7,506.11729
2024-02-09,8,506.11729
2024-02-09,9,506.11729
2024-02-09,10,506.11729
2024-02-09,11,506.11729
2024-02-09,12,530.79329
2024-02-09,13,506.11729
2024-02-09,14,506.11729
2024-02-09,15,530.79329
2024-02-09,16,530.79329
2024-02-09,17,530.79329
2024-02-09,18,530.79329
2024-02-09,19,530.79329
2024-02-09,20,530.79329
2024-02-09,21,530.79329
2024-02-09,22,530.79329
2024-02-09,23,506.11729
2024-02-09,24,506.11729
2024-02-10,1,535.53106
2024-02-10,2,510.96306
2024-02-10,3,510.96306
2024-02-10,4,510.96306
2024-02-10,5,510.96306
2024-02-10,6,510.96306
2024-02-10,7,510.96306
2024-02-10,8,510.96306
2024-02-10,9,510.96306
2024-02-10,10,510.96306
2024-02-10,11,510.96306
2024-02-10,12,535.53106
2024-02-10,13,535.53106
2024-02-10,14,535.53106
2024-02-10,15,535.53106
2024-02-10,16,535.53106
2024-02-10,17,535.53106
2024-02-10,18,535.53106
2024-02-10,19,561.53106
2024-02-10,20,700.53106
2024-02-10,21,550.53106
2024-02-10,22,535.53106
2024-02-10,23,535.53106
2024-02-10,24,535.53106
2024-02-11,1,547.58375
2024-02-11,2,547.58375
2024-02-11,3,547.58375
2024-02-11,4,547.58375
2024-02-11,5,547.58375
2024-02-11,6,547.58375
2024-02-11,7,523.01575
2024-02-11,8,523.01575
2024-02-11,9,498.58375
2024-02-11,10,523.01575
2024-02-11,11,523.01575
2024-02-11,12,523.01575
2024-02-11,13,531.58375
2024-02-11,14,547.58375
2024-02-11,15,547.58375
2024-02-11,16,547.58375
2024-02-11,17,547.58375
2024-02-11,18,547.58375
2024-02-11,19,564.58375
2024-02-11,20,564.58375
2024-02-11,21,564.58375
2024-02-11,22,564.58375
2024-02-11,23,564.58375
2024-02-11,24,564.58375
2024-02-12,1,563.00513
2024-02-12,2,530.00513
2024-02-12,3,527.00513
2024-02-12,4,527.00513
2024-02-12,5,527.00513
2024-02-12,6,530.00513
2024-02-12,7,551.00513
2024-02-12,8,563.00513
2024-02-12,9,563.00513
2024-02-12,10,568.44013
2024-02-12,11,568.44013
2024-02-12,12,568.44013
2024-02-12,13,591.00513
2024-02-12,14,591.00513
2024-02-12,15,601.00513
2024-02-12,16,601.00513
2024-02-12,17,601.00513
2024-02-12,18,601.00513
2024-02-12,19,601.00513
2024-02-12,20,601.00513
2024-02-12,21,601.00513
2024-02-12,22,601.00513
2024-02-12,23,591.00513
2024-02-12,24,568.44013
2024-02-13,1,593.44149
2024-02-13,2,552.44149
2024-02-13,3,552.44149
2024-02-13,4,552.44149
2024-02-13,5,551.44149
2024-02-13,6,593.44149
2024-02-13,7,593.44149
2024-02-13,8,610.44149
2024-02-13,9,593.44149
2024-02-13,10,593.44149
2024-02-13,11,593.44149
2024-02-13,12,610.44149
2024-02-13,13,610.44149
2024-02-13,14,610.44149
2024-02-13,15,610.44149
2024-02-13,16,612.44149
2024-02-13,17,612.44149
2024-02-13,18,612.44149
2024-02-13,19,612.44149
2024-02-13,20,612.44149
2024-02-13,21,612.44149
2024-02-13,22,612.44149
2024-02-13,23,610.44149
2024-02-13,24,593.44149
2024-02-14,1,533.53343
2024-02-14,2,533.53343
2024-02-14,3,533.53343
2024-02-14,4,533.53343
2024-02-14,5,533.53343
2024-02-14,6,595.53343
2024-02-14,7,596.53343
2024-02-14,8,596.53343
2024-02-14,9,596.53343
2024-02-14,10,596.53343
2024-02-14,11,596.53343
2024-02-14,12,615.98943
2024-02-14,13,615.98943
2024-02-14,14,615.98943
2024-02-14,15,615.98943
2024-02-14,16,615.98943
2024-02-14,17,671.53343
2024-02-14,18,615.98943
2024-02-14,19,615.98943
2024-02-14,20,671.53343
2024-02-14,21,671.53343
2024-02-14,22,615.98943
2024-02-14,23,596.53343
2024-02-14,24,565.53343
2024-02-15,1,551.65071
2024-02-15,2,551.65071
2024-02-15,3,551.65071
2024-02-15,4,551.65071
2024-02-15,5,551.65071
2024-02-15,6,551.65071
2024-02-15,7,551.65071
2024-02-15,8,551.65071
2024-02-15,9,556.65071
2024-02-15,10,556.65071
2024-02-15,11,591.65071
2024-02-15,12,601.65071
2024-02-15,13,591.65071
2024-02-15,14,591.65071
2024-02-15,15,651.65071
2024-02-15,16,712.65071
2024-02-15,17,712.65071
2024-02-15,18,651.65071
2024-02-15,19,616.65071
2024-02-15,20,651.65071
2024-02-15,21,651.65071
2024-02-15,22,601.65071
2024-02-15,23,591.65071
2024-02-15,24,551.65071
2024-02-16,1,531.50715
2024-02-16,2,531.50715
2024-02-16,3,531.50715
2024-02-16,4,531.50715
2024-02-16,5,531.50715
2024-02-16,6,531.50715
2024-02-16,7,531.50715
2024-02-16,8,531.50715
2024-02-16,9,531.50715
2024-02-16,10,536.50715
2024-02-16,11,536.50715
2024-02-16,12,536.50715
2024-02-16,13,536.50715
2024-02-16,14,536.50715
2024-02-16,15,550.50715
2024-02-16,16,550.50715
2024-02-16,17,550.50715
2024-02-16,18,536.50715
2024-02-16,19,550.50715
2024-02-16,20,556.50715
2024-02-16,21,556.50715
2024-02-16,22,551.50715
2024-02-16,23,536.50715
2024-02-16,24,531.50715
2024-02-17,1,600.47076
2024-02-17,2,600.47076
2024-02-17,3,555.47076
2024-02-17,4,555.47076
2024-02-17,5,555.47076
2024-02-17,6,555.47076
2024-02-17,7,555.47076
2024-02-17,8,555.47076
2024-02-17,9,555.47076
2024-02-17,10,555.47076
2024-02-17,11,555.47076
2024-02-17,12,555.47076
2024-02-17,13,555.47076
2024-02-17,14,555.47076
2024-02-17,15,555.47076
2024-02-17,16,555.47076
2024-02-17,17,555.47076
2024-02-17,18,555.47076
2024-02-17,19,599.47076
2024-02-17,20,599.47076
2024-02-17,21,599.47076
2024-02-17,22,599.47076
2024-02-17,23,555.47076
2024-02-17,24,555.47076
2024-02-18,1,545.67424
2024-02-18,2,545.67424
2024-02-18,3,535.67424
2024-02-18,4,535.67424
2024-02-18,5,535.67424
2024-02-18,6,535.67424
2024-02-18,7,535.67424
2024-02-18,8,535.67424
2024-02-18,9,535.67424
2024-02-18,10,535.67424
2024-02-18,11,535.67424
2024-02-18,12,535.67424
2024-02-18,13,535.67424
2024-02-18,14,535.67424
2024-02-18,15,535.67424
2024-02-18,16,535.67424
2024-02-18,17,545.67424
2024-02-18,18,545.67424
2024-02-18,19,585.67424
2024-02-18,20,589.67424
2024-02-18,21,589.67424
2024-02-18,22,610.78824
2024-02-18,23,585.67424
2024-02-18,24,550.67424
2024-02-19,1,555.52323
2024-02-19,2,550.52323
2024-02-19,3,540.52323
2024-02-19,4,497.64923
2024-02-19,5,540.52323
2024-02-19,6,555.52323
2024-02-19,7,555.52323
2024-02-19,8,555.52323
2024-02-19,9,555.52323
2024-02-19,10,565.52323
2024-02-19,11,579.52323
2024-02-19,12,585.52323
2024-02-19,13,585.52323
2024-02-19,14,585.52323
2024-02-19,15,590.52323
2024-02-19,16,590.52323
2024-02-19,17,590.52323
2024-02-19,18,590.52323
2024-02-19,19,610.63723
2024-02-19,20,610.63723
2024-02-19,21,610.63723
2024-02-19,22,610.63723
2024-02-19,23,579.52323
2024-02-19,24,555.52323
2024-02-20,1,577.43842
2024-02-20,2,550.43842
2024-02-20,3,531.06142
2024-02-20,4,531.06142
2024-02-20,5,550.43842
2024-02-20,6,581.43842
2024-02-20,7,581.43842
2024-02-20,8,581.43842
2024-02-20,9,590.43842
2024-02-20,10,590.43842
2024-02-20,11,590.43842
2024-02-20,12,590.43842
2024-02-20,13,590.43842
2024-02-20,14,581.43842
2024-02-20,15,590.43842
2024-02-20,16,590.43842
2024-02-20,17,590.43842
2024-02-20,18,590.43842
2024-02-20,19,611.43842
2024-02-20,20,611.43842
2024-02-20,21,590.43842
2024-02-20,22,590.43842
2024-02-20,23,590.43842
2024-02-20,24,577.43842
2024-02-21,1,601.55427
2024-02-21,2,601.55427
2024-02-21,3,601.55427
2024-02-21,4,601.55427
2024-02-21,5,601.44027
2024-02-21,6,601.55427
2024-02-21,7,601.55427
2024-02-21,8,601.55427
2024-02-21,9,601.55427
2024-02-21,10,601.55427
2024-02-21,11,601.55427
2024-02-21,12,601.55427
2024-02-21,13,601.44027
2024-02-21,14,601.44027
2024-02-21,15,601.44027
2024-02-21,16,601.55427
2024-02-21,17,601.55427
2024-02-21,18,601.44027
2024-02-21,19,601.55427
2024-02-21,20,601.55427
2024-02-21,21,601.55427
2024-02-21,22,601.55427
2024-02-21,23,601.55427
2024-02-21,24,592.44027
2024-02-22,1,473.88152
2024-02-22,2,473.88152
2024-02-22,3,473.88152
2024-02-22,4,229.15852
2024-02-22,5,293.96352
2024-02-22,6,502.39352
2024-02-22,7,473.88152
2024-02-22,8,531.64852
2024-02-22,9,502.39352
2024-02-22,10,502.39352
2024-02-22,11,502.39352
2024-02-22,12,531.64852
2024-02-22,13,531.64852
2024-02-22,14,531.64852
2024-02-22,15,552.39352
2024-02-22,16,594.39352
2024-02-22,17,594.39352
2024-02-22,18,502.39352
2024-02-22,19,531.64852
2024-02-22,20,602.39352
2024-02-22,21,594.39352
2024-02-22,22,557.39352
2024-02-22,23,557.39352
2024-02-22,24,502.39352
2024-02-23,1,530.55587
2024-02-23,2,528.94587
2024-02-23,3,484.32887
2024-02-23,4,484.32887
2024-02-23,5,528.94587
2024-02-23,6,540.55587
2024-02-23,7,580.55587
2024-02-23,8,580.55587
2024-02-23,9,580.55587
2024-02-23,10,540.55587
2024-02-23,11,580.55587
2024-02-23,12,605.55587
2024-02-23,13,580.55587
2024-02-23,14,580.55587
2024-02-23,15,605.55587
2024-02-23,16,605.55587
2024-02-23,17,605.55587
2024-02-23,18,605.55587
2024-02-23,19,605.55587
2024-02-23,20,605.55587
2024-02-23,21,605.55587
2024-02-23,22,580.55587
2024-02-23,23,580.55587
2024-02-23,24,530.55587
2024-02-24,1,580.44408
2024-02-24,2,555.44408
2024-02-24,3,555.44408
2024-02-24,4,540.44408
2024-02-24,5,540.44408
2024-02-24,6,555.44408
2024-02-24,7,555.44408
2024-02-24,8,555.44408
2024-02-24,9,580.44408
2024-02-24,10,580.44408
2024-02-24,11,580.44408
2024-02-24,12,590.44408
2024-02-24,13,590.44408
2024-02-24,14,605.44408
2024-02-24,15,600.94408
2024-02-24,16,600.94408
2024-02-24,17,605.44408
2024-02-24,18,605.44408
2024-02-24,19,640.44408
2024-02-24,20,640.44408
2024-02-24,21,605.44408
2024-02-24,22,605.44408
2024-02-24,23,605.44408
2024-02-24,24,590.44408
2024-02-25,1,555.45125
2024-02-25,2,555.45125
2024-02-25,3,555.45125
2024-02-25,4,555.45125
2024-02-25,5,555.45125
2024-02-25,6,555.45125
2024-02-25,7,550.45125
2024-02-25,8,550.45125
2024-02-25,9,550.45125
2024-02-25,10,550.45125
2024-02-25,11,550.45125
2024-02-25,12,550.45125
2024-02-25,13,555.45125
2024-02-25,14,555.45125
2024-02-25,15,555.45125
2024-02-25,16,555.45125
2024-02-25,17,555.45125
2024-02-25,18,561.45125
2024-02-25,19,561.45125
2024-02-25,20,561.45125
2024-02-25,21,561.45125
2024-02-25,22,561.45125
2024-02-25,23,561.45125
2024-02-25,24,561.45125
2024-02-26,1,548.44333
2024-02-26,2,530.88133
2024-02-26,3,500.44333
2024-02-26,4,500.44333
2024-02-26,5,500.44333
2024-02-26,6,557.44333
2024-02-26,7,557.44333
2024-02-26,8,558.44333
2024-02-26,9,558.44333
2024-02-26,10,558.44333
2024-02-26,11,559.44333
2024-02-26,12,559.44333
2024-02-26,13,559.44333
2024-02-26,14,559.44333
2024-02-26,15,600.94333
2024-02-26,16,600.94333
2024-02-26,17,600.94333
2024-02-26,18,600.94333
2024-02-26,19,600.94333
2024-02-26,20,600.94333
2024-02-26,21,600.94333
2024-02-26,22,600.94333
2024-02-26,23,570.44333
2024-02-26,24,559.44333
2024-02-27,1,547.63553
2024-02-27,2,525.63553
2024-02-27,3,512.00553
2024-02-27,4,453.63553
2024-02-27,5,473.35653
2024-02-27,6,525.63553
2024-02-27,7,512.00553
2024-02-27,8,512.00553
2024-02-27,9,512.00553
2024-02-27,10,512.00553
2024-02-27,11,547.63553
2024-02-27,12,550.63553
2024-02-27,13,549.13553
2024-02-27,14,550.63553
2024-02-27,15,551.63553
2024-02-27,16,551.63553
2024-02-27,17,560.63553
2024-02-27,18,551.63553
2024-02-27,19,560.63553
2024-02-27,20,570.63553
2024-02-27,21,564.63553
2024-02-27,22,551.63553
2024-02-27,23,549.13553
2024-02-27,24,525.63553
2024-02-28,1,482.13382
2024-02-28,2,232.57682
2024-02-28,3,129.08382
2024-02-28,4,128.78382
2024-02-28,5,129.08382
2024-02-28,6,503.80382
2024-02-28,7,482.13382
2024-02-28,8,508.74282
2024-02-28,9,519.91682
2024-02-28,10,508.74282
2024-02-28,11,519.91682
2024-02-28,12,528.80382
2024-02-28,13,528.80382
2024-02-28,14,555.80382
2024-02-28,15,558.80382
2024-02-28,16,559.80382
2024-02-28,17,568.80382
2024-02-28,18,559.80382
2024-02-28,19,568.80382
2024-02-28,20,568.80382
2024-02-28,21,568.80382
2024-02-28,22,568.80382
2024-02-28,23,558.80382
2024-02-28,24,519.91682
2024-02-29,1,495.45108
2024-02-29,2,482.47708
2024-02-29,3,475.16308
2024-02-29,4,475.16308
2024-02-29,5,475.16308
2024-02-29,6,495.45108
2024-02-29,7,495.45108
2024-02-29,8,495.45108
2024-02-29,9,495.45108
2024-02-29,10,495.45108
2024-02-29,11,495.45108
2024-02-29,12,495.45108
2024-02-29,13,495.45108
2024-02-29,14,495.45108
2024-02-29,15,500.45108
2024-02-29,16,505.45108
2024-02-29,17,505.45108
2024-02-29,18,505.45108
2024-02-29,19,505.45108
2024-02-29,20,505.45108
2024-02-29,21,505.45108
2024-02-29,22,505.45108
2024-02-29,23,505.45108
2024-02-29,24,495.45108
2024-03-01,1,469.07504
2024-03-01,2,469.07504
2024-03-01,3,469.07504
2024-03-01,4,408.94604
2024-03-01,5,469.07504
2024-03-01,6,475.50404
2024-03-01,7,479.13404
2024-03-01,8,479.13404
2024-03-01,9,479.13404
2024-03-01,10,479.13404
2024-03-01,11,479.13404
2024-03-01,12,493.94604
2024-03-01,13,493.94604
2024-03-01,14,493.94604
2024-03-01,15,494.94604
2024-03-01,16,494.94604
2024-03-01,17,494.94604
2024-03-01,18,494.94604
2024-03-01,19,497.94604
2024-03-01,20,513.94604
2024-03-01,21,497.94604
2024-03-01,22,494.94604
2024-03-01,23,493.94604
2024-03-01,24,493.94604
2024-03-02,1,487.98271
2024-03-02,2,487.98271
2024-03-02,3,487.98271
2024-03-02,4,483.98271
2024-03-02,5,483.98271
2024-03-02,6,487.98271
2024-03-02,7,487.98271
2024-03-02,8,487.98271
2024-03-02,9,492.48271
2024-03-02,10,492.48271
2024-03-02,11,492.48271
2024-03-02,12,492.48271
2024-03-02,13,492.48271
2024-03-02,14,492.48271
2024-03-02,15,492.48271
2024-03-02,16,492.48271
2024-03-02,17,492.48271
2024-03-02,18,492.48271
2024-03-02,19,513.98271
2024-03-02,20,513.98271
2024-03-02,21,508.98271
2024-03-02,22,492.48271
2024-03-02,23,492.48271
2024-03-02,24,492.48271
2024-03-03,1,481.42565
2024-03-03,2,481.42565
2024-03-03,3,473.92565
2024-03-03,4,473.92565
2024-03-03,5,473.92565
2024-03-03,6,473.92565
2024-03-03,7,467.92265
2024-03-03,8,463.92565
2024-03-03,9,463.92565
2024-03-03,10,438.92565
2024-03-03,11,448.89365
2024-03-03,12,467.92265
2024-03-03,13,467.92265
2024-03-03,14,473.92565
2024-03-03,15,473.92565
2024-03-03,16,473.92565
2024-03-03,17,473.92565
2024-03-03,18,481.42565
2024-03-03,19,481.42565
2024-03-03,20,487.92565
2024-03-03,21,487.92565
2024-03-03,22,481.42565
2024-03-03,23,481.42565
2024-03-03,24,481.42565
2024-03-04,1,419.85509
2024-03-04,2,419.85509
2024-03-04,3,419.85509
2024-03-04,4,409.85509
2024-03-04,5,419.85509
2024-03-04,6,419.85509
2024-03-04,7,439.85509
2024-03-04,8,479.85509
2024-03-04,9,494.85509
2024-03-04,10,494.85509
2024-03-04,11,508.85509
2024-03-04,12,510.85509
2024-03-04,13,510.85509
2024-03-04,14,510.85509
2024-03-04,15,518.17809
2024-03-04,16,518.17809
2024-03-04,17,518.17809
2024-03-04,18,518.17809
2024-03-04,19,518.17809
2024-03-04,20,518.17809
2024-03-04,21,518.17809
2024-03-04,22,514.85509
2024-03-04,23,510.85509
2024-03-04,24,510.85509
2024-03-05,1,505.78098
2024-03-05,2,498.78098
2024-03-05,3,479.78098
2024-03-05,4,479.78098
2024-03-05,5,479.78098
2024-03-05,6,512.50098
2024-03-05,7,512.50098
2024-03-05,8,512.50098
2024-03-05,9,538.78098
2024-03-05,10,538.78098
2024-03-05,11,538.78098
2024-03-05,12,538.78098
2024-03-05,13,538.78098
2024-03-05,14,538.78098
2024-03-05,15,543.78098
2024-03-05,16,563.45898
2024-03-05,17,563.45898
2024-03-05,18,563.45898
2024-03-05,19,613.78098
2024-03-05,20,618.78098
2024-03-05,21,613.78098
2024-03-05,22,563.45898
2024-03-05,23,543.78098
2024-03-05,24,538.78098
2024-03-06,1,514.2739
2024-03-06,2,514.2739
2024-03-06,3,512.9809
2024-03-06,4,512.9809
2024-03-06,5,512.9809
2024-03-06,6,514.2739
2024-03-06,7,522.2259
2024-03-06,8,522.2259
2024-03-06,9,522.2259
2024-03-06,10,522.2259
2024-03-06,11,522.2259
2024-03-06,12,539.2739
2024-03-06,13,539.2739
2024-03-06,14,540.2739
2024-03-06,15,549.2739
2024-03-06,16,579.7739
2024-03-06,17,579.7739
2024-03-06,18,579.7739
2024-03-06,19,579.7739
2024-03-06,20,579.7739
2024-03-06,21,579.7739
2024-03-06,22,579.7739
2024-03-06,23,540.2739
2024-03-06,24,539.2739
2024-03-07,1,529.70139
2024-03-07,2,529.70139
2024-03-07,3,529.70139
2024-03-07,4,529.70139
2024-03-07,5,529.70139
2024-03-07,6,529.70139
2024-03-07,7,529.70139
2024-03-07,8,529.70139
2024-03-07,9,529.70139
2024-03-07,10,529.70139
2024-03-07,11,544.20139
2024-03-07,12,544.20139
2024-03-07,13,544.20139
2024-03-07,14,549.20139
2024-03-07,15,551.20139
2024-03-07,16,622.31239
2024-03-07,17,622.31239
2024-03-07,18,622.31239
2024-03-07,19,622.31239
2024-03-07,20,622.31239
2024-03-07,21,622.31239
2024-03-07,22,622.31239
2024-03-07,23,549.20139
2024-03-07,24,544.20139
2024-03-08,1,543.89473
2024-03-08,2,524.39473
2024-03-08,3,505.89073
2024-03-08,4,505.89073
2024-03-08,5,505.89073
2024-03-08,6,543.89473
2024-03-08,7,543.89473
2024-03-08,8,543.89473
2024-03-08,9,543.89473
2024-03-08,10,543.89473
2024-03-08,11,543.89473
2024-03-08,12,543.89473
2024-03-08,13,543.89473
2024-03-08,14,543.89473
2024-03-08,15,550.39473
2024-03-08,16,550.39473
2024-03-08,17,550.39473
2024-03-08,18,550.39473
2024-03-08,19,551.39473
2024-03-08,20,569.39473
2024-03-08,21,551.39473
2024-03-08,22,550.39473
2024-03-08,23,543.89473
2024-03-08,24,543.89473
2024-03-09,1,549.17025
2024-03-09,2,534.16925
2024-03-09,3,534.16925
2024-03-09,4,534.16925
2024-03-09,5,534.16925
2024-03-09,6,534.16925
2024-03-09,7,534.16925
2024-03-09,8,534.16925
2024-03-09,9,547.16925
2024-03-09,10,547.16925
2024-03-09,11,548.16925
2024-03-09,12,548.16925
2024-03-09,13,547.16925
2024-03-09,14,534.16925
2024-03-09,15,534.16925
2024-03-09,16,534.16925
2024-03-09,17,534.16925
2024-03-09,18,548.16925
2024-03-09,19,549.17025
2024-03-09,20,619.28025
2024-03-09,21,548.16925
2024-03-09,22,548.16925
2024-03-09,23,547.16925
2024-03-09,24,534.16925
2024-03-10,1,569.82025
2024-03-10,2,568.82025
2024-03-10,3,568.82025
2024-03-10,4,548.82025
2024-03-10,5,535.82025
2024-03-10,6,535.82025
2024-03-10,7,517.82025
2024-03-10,8,523.09025
2024-03-10,9,523.09025
2024-03-10,10,523.09025
2024-03-10,11,517.82025
2024-03-10,12,548.82025
2024-03-10,13,568.82025
2024-03-10,14,568.82025
2024-03-10,15,568.82025
2024-03-10,16,568.82025
2024-03-10,17,569.82025
2024-03-10,18,569.82025
2024-03-10,19,588.93125
2024-03-10,20,588.93125
2024-03-10,21,588.93125
2024-03-10,22,588.93125
2024-03-10,23,588.93125
2024-03-10,24,569.82025
2024-03-11,1,545.264
2024-03-11,2,524.648
2024-03-11,3,518.264
2024-03-11,4,518.264
2024-03-11,5,518.264
2024-03-11,6,545.264
2024-03-11,7,545.264
2024-03-11,8,545.264
2024-03-11,9,545.264
2024-03-11,10,545.264
2024-03-11,11,545.264
2024-03-11,12,545.264
2024-03-11,13,545.264
2024-03-11,14,569.264
2024-03-11,15,570.264
2024-03-11,16,579.375
2024-03-11,17,579.375
2024-03-11,18,579.375
2024-03-11,19,579.375
2024-03-11,20,629.264
2024-03-11,21,629.264
2024-03-11,22,579.375
2024-03-11,23,570.264
2024-03-11,24,549.264
2024-03-12,1,569.01848
2024-03-12,2,554.01848
2024-03-12,3,554.01848
2024-03-12,4,554.01848
2024-03-12,5,554.01848
2024-03-12,6,569.01848
2024-03-12,7,569.31848
2024-03-12,8,569.31848
2024-03-12,9,569.31848
2024-03-12,10,570.01848
2024-03-12,11,570.01848
2024-03-12,12,574.01848
2024-03-12,13,574.01848
2024-03-12,14,599.02748
2024-03-12,15,599.02748
2024-03-12,16,599.02748
2024-03-12,17,599.02748
2024-03-12,18,599.02748
2024-03-12,19,629.01848
2024-03-12,20,629.01848
2024-03-12,21,629.01848
2024-03-12,22,599.02748
2024-03-12,23,599.02748
2024-03-12,24,570.01848
2024-03-13,1,567.80601
2024-03-13,2,569.10601
2024-03-13,3,567.80601
2024-03-13,4,567.80601
2024-03-13,5,567.80601
2024-03-13,6,569.10601
2024-03-13,7,569.10601
2024-03-13,8,569.80601
2024-03-13,9,569.80601
2024-03-13,10,569.80601
2024-03-13,11,570.00601
2024-03-13,12,570.00601
2024-03-13,13,570.00601
2024-03-13,14,570.00601
2024-03-13,15,570.00601
2024-03-13,16,573.80601
2024-03-13,17,574.80601
2024-03-13,18,573.80601
2024-03-13,19,574.80601
